    325 39907.200 -141570.785 -101663.585 
    326 39907.200 -141519.390 -101612.190 
    327 39907.200 -141474.691 -101567.491 
    328 39907.200 -141422.585 -101515.385 
    329 39907.200 -141383.234 -101476.034 
    330 39907.200 -141344.949 -101437.749 
    331 39907.200 -141304.286 -101397.086 
    332 39907.200 -141278.059 -101370.859 
    333 39907.200 -141265.145 -101357.945 
    334 39907.200 -141252.356 -101345.156 
    335 39907.200 -141254.591 -101347.391 
    336 39907.200 -141264.405 -101357.205 
    337 39907.200 -141280.041 -101372.841 
    338 39907.200 -141311.339 -101404.139 
    339 39907.200 -141345.614 -101438.414 
    340 39907.200 -141395.883 -101488.683 
    341 39907.200 -141444.719 -101537.519 
    342 39907.200 -141502.544 -101595.344 
    343 39907.200 -141565.566 -101658.366 
    344 39907.200 -141624.062 -101716.862 
    345 39907.200 -141682.633 -101775.433 
    346 39907.200 -141731.999 -101824.799 
    347 39907.200 -141797.404 -101890.204 
    348 39907.200 -141860.315 -101953.115 
    349 39907.200 -141906.623 -101999.423 
    350 39907.200 -141964.778 -102057.578 
    351 39907.200 -142009.325 -102102.125 
    352 39907.200 -142079.199 -102171.999 
    353 39907.200 -142122.959 -102215.759 
    354 39907.200 -142179.560 -102272.360 
    355 39907.200 -142221.635 -102314.435 
    356 39907.200 -142265.885 -102358.685 
    357 39907.200 -142320.510 -102413.310 
    358 39907.200 -142389.649 -102482.449 
    359 39907.200 -142447.046 -102539.846 
    360 39907.200 -142516.504 -102609.304 
    361 39907.200 -142569.446 -102662.246 
    362 39907.200 -142641.436 -102734.236 
    363 39907.200 -142705.732 -102798.532 
    364 39907.200 -142775.626 -102868.426 
    365 39907.200 -142834.395 -102927.195 
    366 39907.200 -142901.431 -102994.231 
    367 39907.200 -142962.095 -103054.895 
    368 39907.200 -143019.819 -103112.619 
    369 39907.200 -143072.034 -103164.834 
    370 39907.200 -143118.391 -103211.191 
    371 39907.200 -143174.581 -103267.381 
    372 39907.200 -143224.397 -103317.197 
    373 39907.200 -143271.682 -103364.482 
    374 39907.200 -143306.303 -103399.103 
    375 39907.200 -143328.334 -103421.134 
    376 39907.200 -143354.117 -103446.917 
    377 39907.200 -143374.056 -103466.856 
    378 39907.200 -143394.733 -103487.533 
    379 39907.200 -143410.770 -103503.570 
    380 39907.200 -143417.013 -103509.813 
    381 39907.200 -143434.501 -103527.301 
    382 39907.200 -143442.095 -103534.895 
    383 39907.200 -143462.922 -103555.722 
    384 39907.200 -143479.904 -103572.704 
    385 39907.200 -143497.896 -103590.696 
    386 39907.200 -143521.595 -103614.395 
    387 39907.200 -143545.430 -103638.230 
    388 39907.200 -143571.589 -103664.389 
    389 39907.200 -143617.868 -103710.668 
    390 39907.200 -143653.523 -103746.323 
    391 39907.200 -143697.685 -103790.485 
    392 39907.200 -143742.947 -103835.747 
    393 39907.200 -143781.614 -103874.414 
    394 39907.200 -143817.789 -103910.589 
    395 39907.200 -143855.407 -103948.207 
    396 39907.200 -143872.324 -103965.124 
    397 39907.200 -143880.447 -103973.247 
    398 39907.200 -143885.825 -103978.625 
    399 39907.200 -143878.794 -103971.594 
    400 39907.200 -143859.995 -103952.795 
    401 39907.200 -143830.448 -103923.248 
    402 39907.200 -143777.620 -103870.420 
    403 39907.200 -143715.540 -103808.340 
    404 39907.200 -143646.804 -103739.604 
    405 39907.200 -143552.506 -103645.306 
    406 39907.200 -143464.456 -103557.256 
    407 39907.200 -143354.780 -103447.580 
    408 39907.200 -143236.070 -103328.870 
    409 39907.200 -143109.340 -103202.140 
    410 39907.200 -142989.843 -103082.643 
    411 39907.200 -142874.922 -102967.722 
    412 39907.200 -142749.845 -102842.645 
    413 39907.200 -142645.758 -102738.558 
    414 39907.200 -142549.401 -102642.201 
    415 39907.200 -142465.128 -102557.928 
    416 39907.200 -142406.514 -102499.314 
    417 39907.200 -142356.378 -102449.178 
    418 39907.200 -142320.936 -102413.736 
    419 39907.200 -142313.715 -102406.515 
    420 39907.200 -142307.514 -102400.314 
    421 39907.200 -142320.586 -102413.386 
    422 39907.200 -142348.605 -102441.405 
    423 39907.200 -142383.044 -102475.844 
    424 39907.200 -142411.083 -102503.883 
    425 39907.200 -142445.885 -102538.685 
    426 39907.200 -142480.641 -102573.441 
    427 39907.200 -142526.764 -102619.564 
    428 39907.200 -142565.781 -102658.581 
    429 39907.200 -142587.523 -102680.323 
    430 39907.200 -142598.422 -102691.222 
    431 39907.200 -142599.315 -102692.115 
    432 39907.200 -142605.630 -102698.430 
    433 39907.200 -142577.358 -102670.158 
    434 39907.200 -142547.347 -102640.147 
    435 39907.200 -142514.860 -102607.660 
    436 39907.200 -142475.811 -102568.611 
    437 39907.200 -142428.529 -102521.329 
    438 39907.200 -142381.744 -102474.544 
    439 39907.200 -142340.441 -102433.241 
    440 39907.200 -142283.480 -102376.280 
    441 39907.200 -142249.661 -102342.461 
    442 39907.200 -142223.273 -102316.073 
    443 39907.200 -142212.201 -102305.001 
    444 39907.200 -142223.835 -102316.635 
    445 39907.200 -142232.821 -102325.621 
    446 39907.200 -142265.529 -102358.329 
    447 39907.200 -142301.755 -102394.555 
    448 39907.200 -142354.794 -102447.594 
    449 39907.200 -142419.565 -102512.365 
    450 39907.200 -142490.796 -102583.596 
    451 39907.200 -142573.000 -102665.800 
    452 39907.200 -142666.513 -102759.313 
    453 39907.200 -142759.488 -102852.288 
    454 39907.200 -142856.071 -102948.871 
    455 39907.200 -142956.357 -103049.157 
    456 39907.200 -143066.335 -103159.135 
    457 39907.200 -143161.874 -103254.674 
